rep,treatment,gen,id,leg,primary_teeth,primary_gaps,primary_partial,secondary_teeth,secondary_gaps,secondary_partial,comments
2,HSS,7,24,L,11,1,0,4,0,0
2,HSS,7,24,R,11,0,0,5,1,0
2,LSS,7,1,L,14,0,0,5,0,0
2,LSS,7,1,R,11,0,0,2,0,0
2,LSS,7,2,L,10,0,0,4,0,0
2,LSS,7,2,R,12,0,0,6,2,0
2,LSS,7,3,L,12,0,0,6,1,0
2,LSS,7,3,R,12,0,0,5,1,0
2,LSS,7,4,L,13,0,1,2,0,0
2,LSS,7,4,R,14,0,0,2,0,0
2,LSS,7,5,L,12,0,0,5,1,0
2,LSS,7,5,R,NA,0,0,4,0,0
2,LSS,7,6,L,10,1,0,1,0,0
2,LSS,7,6,R,12,0,0,1,0,0
2,LSS,7,7,L,11,0,0,3,0,0
2,LSS,7,7,R,12,0,0,4,1,1
2,LSS,7,8,L,11,0,0,4,0,0
2,LSS,7,8,R,NA,0,0,NA,0,0
2,LSS,7,9,L,12,0,0,4,1,0
2,LSS,7,9,R,12,0,0,5,1,0
2,LSS,7,10,L,NA,0,0,NA,0,0
2,LSS,7,10,R,NA,0,0,NA,0,0
2,LSS,7,11,L,10,1,0,1,0,0
2,LSS,7,11,R,12,0,0,1,0,0
2,LSS,7,12,L,10,0,0,NA,0,0
2,LSS,7,12,R,11,0,0,3,1,0,
2,LSS,7,13,L,12,0,0,1,0,0,
2,LSS,7,13,R,9,0,0,2,0,0,
2,LSS,7,14,L,12,1,0,3,0,0,split primary comb
2,LSS,7,14,R,10,0,0,2,0,0,
2,LSS,7,15,L,9,0,0,3,0,0,
2,LSS,7,15,R,11,0,0,3,0,0,
2,LSS,7,16,L,9,0,0,4,1,3,
2,LSS,7,16,R,9,0,0,4,0,0,
2,LSS,7,17,L,12,0,0,5,1,0,
2,LSS,7,17,R,11,0,0,6,2,0,
2,LSS,7,18,L,11,0,0,1,0,0,
2,LSS,7,18,R,12,0,0,0,0,0,
2,LSS,7,19,L,11,0,0,4,2,0,
2,LSS,7,19,R,10,0,0,5,1,0,
2,LSS,7,20,L,11,0,0,3,0,0,
2,LSS,7,20,R,11,0,0,1,0,0,
2,LSS,7,21,L,10,0,0,5,1,0,
2,LSS,7,21,R,12,0,0,3,1,0,
2,LSS,7,22,L,12,0,1,4,1,1,
2,LSS,7,22,R,11,0,0,5,1,0,
2,LSS,7,23,L,12,0,0,3,1,0,
2,LSS,7,23,R,11,0,0,5,1,0,
2,LSS,7,24,L,9,0,2,4,2,1,
2,LSS,7,24,R,10,0,1,5,1,0,
3,LV,7,1,L,10,0,0,2,0,0,
3,LV,7,1,R,11,0,0,1,0,0,
3,LV,7,2,L,12,0,0,1,0,0,
3,LV,7,2,R,10,0,0,2,0,0,
3,LV,7,3,L,13,0,0,4,1,0,
3,LV,7,3,R,10,0,0,3,0,0,
3,LV,7,4,L,12,0,0,2,1,0,a large jump in secondary
3,LV,7,4,R,NA,NA,NA,3,1,0
3,LV,7,5,L,NA,NA,NA,3,1,0
3,LV,7,5,R,10,0,0,1,0,0
3,LV,7,6,L,11,0,0,2,0,0
3,LV,7,6,R,12,0,0,3,0,0
3,LV,7,7,L,10,0,0,2,0,0
3,LV,7,7,R,8,0,0,2,0,0
3,LV,7,8,L,12,0,0,4,1,1
3,LV,7,8,R,10,0,0,NA,NA,NA
3,LV,7,9,L,11,0,0,2,1,0
3,LV,7,9,R,10,0,0,3,1,0
3,LV,7,10,L,12,0,0,3,0,0
3,LV,7,10,R,12,0,0,3,0,2
3,LV,7,11,L,12,1,0,2,0,2
3,LV,7,11,R,12,0,1,3,0,3
3,LV,7,12,L,11,0,0,4,1,0
3,LV,7,12,R,11,0,0,4,1,0
3,LV,7,13,L,12,0,0,4,0,0
3,LV,7,13,R,12,0,0,3,0,0
3,LV,7,14,L,11,0,0,3,0,0
3,LV,7,14,R,12,0,0,4,1,0
3,LV,7,15,L,13,0,0,2,0,0
3,LV,7,15,R,NA,NA,NA,3,0,0
3,LV,7,16,L,12,0,0,3,0,0
3,LV,7,16,R,NA,NA,NA,NA,NA,NA
3,LV,7,17,L,13,0,0,4,1,0
3,LV,7,17,R,13,0,0,3,0,0
3,LV,7,18,L,12,0,0,4,0,0
3,LV,7,18,R,12,1,0,5,1,0
